POA_CODE,State,religion,count
6042,WA,Non/Secular Religious Affiliation,27
6043,WA,Buddhism,5
6043,WA,Christianity,127
6043,WA,Hinduism,0
6043,WA,Islam,3
6043,WA,Judaism,0
6043,WA,Other Religions,0
6043,WA,Non/Secular Religious Affiliation,57
6044,WA,Buddhism,16
6044,WA,Christianity,640
6044,WA,Hinduism,0
6044,WA,Islam,0
6044,WA,Judaism,0
6044,WA,Other Religions,0
6044,WA,Non/Secular Religious Affiliation,443
6050,WA,Buddhism,302
6050,WA,Christianity,7089
6050,WA,Hinduism,154
6050,WA,Islam,126
6050,WA,Judaism,488
6050,WA,Other Religions,69
6050,WA,Non/Secular Religious Affiliation,5316
6051,WA,Buddhism,363
6051,WA,Christianity,4877
6051,WA,Hinduism,646
6051,WA,Islam,437
6051,WA,Judaism,28
6051,WA,Other Religions,251
6051,WA,Non/Secular Religious Affiliation,4605
6052,WA,Buddhism,262
6052,WA,Christianity,5586
6052,WA,Hinduism,100
6052,WA,Islam,180
6052,WA,Judaism,56
6052,WA,Other Religions,62
6052,WA,Non/Secular Religious Affiliation,3860
6053,WA,Buddhism,375
6053,WA,Christianity,6810
6053,WA,Hinduism,240
6053,WA,Islam,252
6053,WA,Judaism,37
6053,WA,Other Religions,128
6053,WA,Non/Secular Religious Affiliation,5397
6054,WA,Buddhism,580
6054,WA,Christianity,9983
6054,WA,Hinduism,272
6054,WA,Islam,316
6054,WA,Judaism,22
6054,WA,Other Religions,174
6054,WA,Non/Secular Religious Affiliation,7012
6055,WA,Buddhism,425
6055,WA,Christianity,10226
6055,WA,Hinduism,965
6055,WA,Islam,501
6055,WA,Judaism,34
6055,WA,Other Religions,545
6055,WA,Non/Secular Religious Affiliation,6019
6056,WA,Buddhism,429
6056,WA,Christianity,20419
6056,WA,Hinduism,342
6056,WA,Islam,277
6056,WA,Judaism,24
6056,WA,Other Religions,298
6056,WA,Non/Secular Religious Affiliation,13417
6057,WA,Buddhism,170
6057,WA,Christianity,8740
6057,WA,Hinduism,74
6057,WA,Islam,131
6057,WA,Judaism,15
6057,WA,Other Religions,80
6057,WA,Non/Secular Religious Affiliation,6026
6058,WA,Buddhism,197
6058,WA,Christianity,6282
6058,WA,Hinduism,193
6058,WA,Islam,278
6058,WA,Judaism,15
6058,WA,Other Religions,97
6058,WA,Non/Secular Religious Affiliation,4448
6059,WA,Buddhism,938
6059,WA,Christianity,12602
6059,WA,Hinduism,362
6059,WA,Islam,942
6059,WA,Judaism,1312
6059,WA,Other Religions,259
6059,WA,Non/Secular Religious Affiliation,5258
6060,WA,Buddhism,766
6060,WA,Christianity,11250
6060,WA,Hinduism,851
6060,WA,Islam,617
6060,WA,Judaism,660
6060,WA,Other Religions,370
6060,WA,Non/Secular Religious Affiliation,6608
6061,WA,Buddhism,2022
6061,WA,Christianity,16901
6061,WA,Hinduism,1363
6061,WA,Islam,4239
6061,WA,Judaism,53
6061,WA,Other Religions,983
6061,WA,Non/Secular Religious Affiliation,8896
6062,WA,Buddhism,1556
6062,WA,Christianity,17487
6062,WA,Hinduism,675
6062,WA,Islam,1106
6062,WA,Judaism,421
6062,WA,Other Religions,342
6062,WA,Non/Secular Religious Affiliation,8225
6063,WA,Buddhism,887
6063,WA,Christianity,6753
6063,WA,Hinduism,466
6063,WA,Islam,1202
6063,WA,Judaism,18
6063,WA,Other Religions,218
6063,WA,Non/Secular Religious Affiliation,3638
6064,WA,Buddhism,2257
6064,WA,Christianity,16092
6064,WA,Hinduism,246
6064,WA,Islam,1996
6064,WA,Judaism,15
6064,WA,Other Religions,220
6064,WA,Non/Secular Religious Affiliation,7898
6065,WA,Buddhism,1549
6065,WA,Christianity,32856
6065,WA,Hinduism,2193
6065,WA,Islam,1543
6065,WA,Judaism,54
6065,WA,Other Religions,685
6065,WA,Non/Secular Religious Affiliation,18518
6066,WA,Buddhism,1128
6066,WA,Christianity,9520
6066,WA,Hinduism,174
6066,WA,Islam,1272
6066,WA,Judaism,72
6066,WA,Other Religions,111
6066,WA,Non/Secular Religious Affiliation,5051
6067,WA,Buddhism,0
6067,WA,Christianity,14
6067,WA,Hinduism,0
6067,WA,Islam,0
6067,WA,Judaism,0
6067,WA,Other Religions,0
6067,WA,Non/Secular Religious Affiliation,18
6068,WA,Buddhism,0
6068,WA,Christianity,6
6068,WA,Hinduism,0
6068,WA,Islam,0
6068,WA,Judaism,0
6068,WA,Other Religions,0
6068,WA,Non/Secular Religious Affiliation,3
6069,WA,Buddhism,539
6069,WA,Christianity,19824
6069,WA,Hinduism,883
6069,WA,Islam,636
6069,WA,Judaism,31
6069,WA,Other Religions,643
6069,WA,Non/Secular Religious Affiliation,13270
6070,WA,Buddhism,27
6070,WA,Christianity,1752
6070,WA,Hinduism,5
6070,WA,Islam,0
6070,WA,Judaism,3
6070,WA,Other Religions,25
6070,WA,Non/Secular Religious Affiliation,1524
6071,WA,Buddhism,44
6071,WA,Christianity,1612
6071,WA,Hinduism,5
6071,WA,Islam,3
6071,WA,Judaism,9
6071,WA,Other Religions,26
6071,WA,Non/Secular Religious Affiliation,1429
6072,WA,Buddhism,3
6072,WA,Christianity,413
6072,WA,Hinduism,0
6072,WA,Islam,0
6072,WA,Judaism,0
6072,WA,Other Religions,3
6072,WA,Non/Secular Religious Affiliation,304
6073,WA,Buddhism,32
6073,WA,Christianity,1675
6073,WA,Hinduism,0
6073,WA,Islam,5
6073,WA,Judaism,5
6073,WA,Other Religions,14
6073,WA,Non/Secular Religious Affiliation,1077
6074,WA,Buddhism,9
6074,WA,Christianity,489
6074,WA,Hinduism,0
6074,WA,Islam,0
6074,WA,Judaism,0
6074,WA,Other Religions,6
6074,WA,Non/Secular Religious Affiliation,370
6076,WA,Buddhism,194
6076,WA,Christianity,12621
6076,WA,Hinduism,40
6076,WA,Islam,34
6076,WA,Judaism,14
6076,WA,Other Religions,76
6076,WA,Non/Secular Religious Affiliation,7032
6077,WA,Buddhism,51
6077,WA,Christianity,902
6077,WA,Hinduism,6
6077,WA,Islam,7
6077,WA,Judaism,0
6077,WA,Other Religions,0
6077,WA,Non/Secular Religious Affiliation,376
6078,WA,Buddhism,13
6078,WA,Christianity,559
6078,WA,Hinduism,0
6078,WA,Islam,3
6078,WA,Judaism,0
6078,WA,Other Religions,5
6078,WA,Non/Secular Religious Affiliation,269
6079,WA,Buddhism,0
6079,WA,Christianity,17
6079,WA,Hinduism,0
6079,WA,Islam,0
6079,WA,Judaism,0
6079,WA,Other Religions,0
6079,WA,Non/Secular Religious Affiliation,10
6081,WA,Buddhism,37
6081,WA,Christianity,2180
6081,WA,Hinduism,6
6081,WA,Islam,3
6081,WA,Judaism,0
6081,WA,Other Religions,26
6081,WA,Non/Secular Religious Affiliation,2023
6082,WA,Buddhism,59
6082,WA,Christianity,1407
6082,WA,Hinduism,9
6082,WA,Islam,11
6082,WA,Judaism,8
6082,WA,Other Religions,17
6082,WA,Non/Secular Religious Affiliation,1439
6083,WA,Buddhism,39
6083,WA,Christianity,1685
6083,WA,Hinduism,5
6083,WA,Islam,19
6083,WA,Judaism,0
6083,WA,Other Religions,15
6083,WA,Non/Secular Religious Affiliation,1363
6084,WA,Buddhism,63
6084,WA,Christianity,4169
6084,WA,Hinduism,0
6084,WA,Islam,32
6084,WA,Judaism,10
6084,WA,Other Religions,34
6084,WA,Non/Secular Religious Affiliation,2908
6090,WA,Buddhism,0
6090,WA,Christianity,8
6090,WA,Hinduism,0
6090,WA,Islam,0
6090,WA,Judaism,0
6090,WA,Other Religions,0
6090,WA,Non/Secular Religious Affiliation,0
6100,WA,Buddhism,484
6100,WA,Christianity,5877
6100,WA,Hinduism,658
6100,WA,Islam,516
6100,WA,Judaism,15
6100,WA,Other Religions,187
6100,WA,Non/Secular Religious Affiliation,5189
6101,WA,Buddhism,474
6101,WA,Christianity,6655
6101,WA,Hinduism,367
6101,WA,Islam,713
6101,WA,Judaism,3
6101,WA,Other Religions,200
6101,WA,Non/Secular Religious Affiliation,6046
6102,WA,Buddhism,909
6102,WA,Christianity,5336
6102,WA,Hinduism,460
6102,WA,Islam,1077
6102,WA,Judaism,15
6102,WA,Other Religions,265
6102,WA,Non/Secular Religious Affiliation,3897
6103,WA,Buddhism,369
6103,WA,Christianity,4122
6103,WA,Hinduism,296
6103,WA,Islam,616
6103,WA,Judaism,12
6103,WA,Other Religions,146
6103,WA,Non/Secular Religious Affiliation,3163
6104,WA,Buddhism,450
6104,WA,Christianity,6824
6104,WA,Hinduism,278
6104,WA,Islam,706
6104,WA,Judaism,8
6104,WA,Other Religions,160
6104,WA,Non/Secular Religious Affiliation,4052
6105,WA,Buddhism,487
6105,WA,Christianity,6654
6105,WA,Hinduism,383
6105,WA,Islam,1424
6105,WA,Judaism,8
6105,WA,Other Religions,191
6105,WA,Non/Secular Religious Affiliation,4055
6106,WA,Buddhism,0
6106,WA,Christianity,5
6106,WA,Hinduism,0
6106,WA,Islam,0
6106,WA,Judaism,0
6106,WA,Other Religions,0
6106,WA,Non/Secular Religious Affiliation,5
6107,WA,Buddhism,1914
6107,WA,Christianity,18992
6107,WA,Hinduism,2205
6107,WA,Islam,4012
6107,WA,Judaism,7
6107,WA,Other Religions,1384
6107,WA,Non/Secular Religious Affiliation,11295
6108,WA,Buddhism,969
6108,WA,Christianity,11240
6108,WA,Hinduism,416
6108,WA,Islam,1915
6108,WA,Judaism,10
6108,WA,Other Religions,304
6108,WA,Non/Secular Religious Affiliation,6646
6109,WA,Buddhism,314
6109,WA,Christianity,5708
6109,WA,Hinduism,544
6109,WA,Islam,1180
6109,WA,Judaism,5
6109,WA,Other Religions,268
6109,WA,Non/Secular Religious Affiliation,2956
6110,WA,Buddhism,975
6110,WA,Christianity,19328
6110,WA,Hinduism,1391
6110,WA,Islam,2884
6110,WA,Judaism,10
6110,WA,Other Religions,627
6110,WA,Non/Secular Religious Affiliation,11981
6111,WA,Buddhism,357
6111,WA,Christianity,11184
6111,WA,Hinduism,275
6111,WA,Islam,353
6111,WA,Judaism,19
6111,WA,Other Religions,197
6111,WA,Non/Secular Religious Affiliation,8404
6112,WA,Buddhism,1272
6112,WA,Christianity,27455
6112,WA,Hinduism,2121
6112,WA,Islam,1212
6112,WA,Judaism,27
6112,WA,Other Religions,1194
6112,WA,Non/Secular Religious Affiliation,18256
6121,WA,Buddhism,30
6121,WA,Christianity,1657
6121,WA,Hinduism,5
6121,WA,Islam,19
6121,WA,Judaism,0
6121,WA,Other Religions,0
6121,WA,Non/Secular Religious Affiliation,1039
6122,WA,Buddhism,179
6122,WA,Christianity,8162
6122,WA,Hinduism,304
6122,WA,Islam,215
6122,WA,Judaism,8
6122,WA,Other Religions,368
6122,WA,Non/Secular Religious Affiliation,6743
6123,WA,Buddhism,16
6123,WA,Christianity,737
6123,WA,Hinduism,11
6123,WA,Islam,0
6123,WA,Judaism,0
6123,WA,Other Religions,17
6123,WA,Non/Secular Religious Affiliation,605
6124,WA,Buddhism,6
6124,WA,Christianity,634
6124,WA,Hinduism,3
6124,WA,Islam,0
6124,WA,Judaism,0
6124,WA,Other Religions,0
6124,WA,Non/Secular Religious Affiliation,405
6125,WA,Buddhism,12
6125,WA,Christianity,1650
6125,WA,Hinduism,4
6125,WA,Islam,3
6125,WA,Judaism,4
6125,WA,Other Religions,6
6125,WA,Non/Secular Religious Affiliation,1110
6126,WA,Buddhism,29
6126,WA,Christianity,144
6126,WA,Hinduism,0
6126,WA,Islam,0
6126,WA,Judaism,0
6126,WA,Other Religions,0
6126,WA,Non/Secular Religious Affiliation,88
6147,WA,Buddhism,1075
6147,WA,Christianity,6507
6147,WA,Hinduism,485
6147,WA,Islam,1060
6147,WA,Judaism,8
6147,WA,Other Religions,283
6147,WA,Non/Secular Religious Affiliation,4552
6148,WA,Buddhism,960
6148,WA,Christianity,8713
6148,WA,Hinduism,711
6148,WA,Islam,534
6148,WA,Judaism,20
6148,WA,Other Religions,178
6148,WA,Non/Secular Religious Affiliation,5273
6149,WA,Buddhism,765
6149,WA,Christianity,9841
6149,WA,Hinduism,465
6149,WA,Islam,215
6149,WA,Judaism,19
6149,WA,Other Religions,194
6149,WA,Non/Secular Religious Affiliation,5737
6150,WA,Buddhism,700
6150,WA,Christianity,7145
6150,WA,Hinduism,314
6150,WA,Islam,196
6150,WA,Judaism,4
6150,WA,Other Religions,123
6150,WA,Non/Secular Religious Affiliation,3479
6151,WA,Buddhism,376
6151,WA,Christianity,7780
6151,WA,Hinduism,291
6151,WA,Islam,317
6151,WA,Judaism,55
6151,WA,Other Religions,130
6151,WA,Non/Secular Religious Affiliation,5757
6152,WA,Buddhism,914
6152,WA,Christianity,12519
6152,WA,Hinduism,414
6152,WA,Islam,846
6152,WA,Judaism,26
6152,WA,Other Religions,212
6152,WA,Non/Secular Religious Affiliation,8033
6153,WA,Buddhism,584
6153,WA,Christianity,10681
6153,WA,Hinduism,313
6153,WA,Islam,280
6153,WA,Judaism,40
6153,WA,Other Religions,221
6153,WA,Non/Secular Religious Affiliation,6153
6154,WA,Buddhism,198
6154,WA,Christianity,5485
6154,WA,Hinduism,66
6154,WA,Islam,114
6154,WA,Judaism,18
6154,WA,Other Religions,81
6154,WA,Non/Secular Religious Affiliation,3212
6155,WA,Buddhism,2929
6155,WA,Christianity,23761
6155,WA,Hinduism,2833
6155,WA,Islam,2271
6155,WA,Judaism,10
6155,WA,Other Religions,940
6155,WA,Non/Secular Religious Affiliation,14258
6156,WA,Buddhism,240
6156,WA,Christianity,9213
6156,WA,Hinduism,99
6156,WA,Islam,96
6156,WA,Judaism,9
6156,WA,Other Religions,52
6156,WA,Non/Secular Religious Affiliation,5820
6157,WA,Buddhism,164
6157,WA,Christianity,6952
6157,WA,Hinduism,46
6157,WA,Islam,49
6157,WA,Judaism,16
6157,WA,Other Religions,54
6157,WA,Non/Secular Religious Affiliation,4977
6158,WA,Buddhism,75
6158,WA,Christianity,3621
6158,WA,Hinduism,22
6158,WA,Islam,13
6158,WA,Judaism,14
6158,WA,Other Religions,48
6158,WA,Non/Secular Religious Affiliation,2855
6159,WA,Buddhism,39
6159,WA,Christianity,1448
6159,WA,Hinduism,10
6159,WA,Islam,7
6159,WA,Judaism,17
6159,WA,Other Religions,4
6159,WA,Non/Secular Religious Affiliation,1364
6160,WA,Buddhism,156
6160,WA,Christianity,2909
6160,WA,Hinduism,50
6160,WA,Islam,42
6160,WA,Judaism,27
6160,WA,Other Religions,36
6160,WA,Non/Secular Religious Affiliation,3798
6161,WA,Buddhism,4
6161,WA,Christianity,35
6161,WA,Hinduism,0
6161,WA,Islam,0
6161,WA,Judaism,0
6161,WA,Other Religions,0
6161,WA,Non/Secular Religious Affiliation,64
6162,WA,Buddhism,174
6162,WA,Christianity,4701
6162,WA,Hinduism,20
6162,WA,Islam,57
6162,WA,Judaism,33
6162,WA,Other Religions,73
6162,WA,Non/Secular Religious Affiliation,4820
6163,WA,Buddhism,894
6163,WA,Christianity,26187
6163,WA,Hinduism,418
6163,WA,Islam,607
6163,WA,Judaism,53
6163,WA,Other Religions,317
6163,WA,Non/Secular Religious Affiliation,16640
6164,WA,Buddhism,1165
6164,WA,Christianity,29482
6164,WA,Hinduism,1132
6164,WA,Islam,696
6164,WA,Judaism,30
6164,WA,Other Religions,534
6164,WA,Non/Secular Religious Affiliation,19546
6165,WA,Buddhism,0
6165,WA,Christianity,36
6165,WA,Hinduism,0
6165,WA,Islam,0
6165,WA,Judaism,0
6165,WA,Other Religions,4
6165,WA,Non/Secular Religious Affiliation,25
6166,WA,Buddhism,77
6166,WA,Christianity,6215
6166,WA,Hinduism,21
6166,WA,Islam,39
6166,WA,Judaism,3
6166,WA,Other Religions,50
6166,WA,Non/Secular Religious Affiliation,2362
6167,WA,Buddhism,345
6167,WA,Christianity,12093
6167,WA,Hinduism,423
6167,WA,Islam,262
6167,WA,Judaism,7
6167,WA,Other Religions,374
6167,WA,Non/Secular Religious Affiliation,9192
6168,WA,Buddhism,335
6168,WA,Christianity,12287
6168,WA,Hinduism,115
6168,WA,Islam,158
6168,WA,Judaism,10
6168,WA,Other Religions,175
6168,WA,Non/Secular Religious Affiliation,8118
6169,WA,Buddhism,385
6169,WA,Christianity,17548
6169,WA,Hinduism,102
6169,WA,Islam,138
6169,WA,Judaism,20
6169,WA,Other Religions,199
6169,WA,Non/Secular Religious Affiliation,12904
6170,WA,Buddhism,175
6170,WA,Christianity,5825
6170,WA,Hinduism,554
6170,WA,Islam,240
6170,WA,Judaism,14
6170,WA,Other Religions,313
6170,WA,Non/Secular Religious Affiliation,4094
6171,WA,Buddhism,252
6171,WA,Christianity,15007
6171,WA,Hinduism,269
6171,WA,Islam,216
6171,WA,Judaism,13
6171,WA,Other Religions,193
6171,WA,Non/Secular Religious Affiliation,12352
6172,WA,Buddhism,131
6172,WA,Christianity,6947
6172,WA,Hinduism,48
6172,WA,Islam,64
6172,WA,Judaism,7
6172,WA,Other Religions,67
6172,WA,Non/Secular Religious Affiliation,5132
6173,WA,Buddhism,95
6173,WA,Christianity,5992
6173,WA,Hinduism,18
6173,WA,Islam,44
6173,WA,Judaism,3
6173,WA,Other Religions,29
6173,WA,Non/Secular Religious Affiliation,4917
6174,WA,Buddhism,22
6174,WA,Christianity,1793
6174,WA,Hinduism,9
6174,WA,Islam,17
6174,WA,Judaism,0
6174,WA,Other Religions,15
6174,WA,Non/Secular Religious Affiliation,1527
6175,WA,Buddhism,15
6175,WA,Christianity,1852
6175,WA,Hinduism,4
6175,WA,Islam,10
6175,WA,Judaism,0
6175,WA,Other Religions,12
6175,WA,Non/Secular Religious Affiliation,1479
6176,WA,Buddhism,7
6176,WA,Christianity,662
6176,WA,Hinduism,10
6176,WA,Islam,6
6176,WA,Judaism,0
6176,WA,Other Religions,14
6176,WA,Non/Secular Religious Affiliation,508
6180,WA,Buddhism,63
6180,WA,Christianity,2790
6180,WA,Hinduism,33
6180,WA,Islam,15
6180,WA,Judaism,0
6180,WA,Other Religions,24
6180,WA,Non/Secular Religious Affiliation,2013
6181,WA,Buddhism,0
6181,WA,Christianity,269
6181,WA,Hinduism,0
6181,WA,Islam,0
6181,WA,Judaism,0
6181,WA,Other Religions,0
6181,WA,Non/Secular Religious Affiliation,157
6182,WA,Buddhism,0
6182,WA,Christianity,0
6182,WA,Hinduism,0
6182,WA,Islam,0
6182,WA,Judaism,0
6182,WA,Other Religions,0
6182,WA,Non/Secular Religious Affiliation,0
6207,WA,Buddhism,7
6207,WA,Christianity,543
6207,WA,Hinduism,7
6207,WA,Islam,0
6207,WA,Judaism,0
6207,WA,Other Religions,3
6207,WA,Non/Secular Religious Affiliation,370
6208,WA,Buddhism,86
6208,WA,Christianity,6394
6208,WA,Hinduism,9
6208,WA,Islam,27
6208,WA,Judaism,7
6208,WA,Other Religions,45
6208,WA,Non/Secular Religious Affiliation,4012
6209,WA,Buddhism,16
6209,WA,Christianity,1105
6209,WA,Hinduism,3
6209,WA,Islam,0
6209,WA,Judaism,6
6209,WA,Other Religions,6
6209,WA,Non/Secular Religious Affiliation,637
6210,WA,Buddhism,802
6210,WA,Christianity,37598
6210,WA,Hinduism,336
6210,WA,Islam,252
6210,WA,Judaism,42
6210,WA,Other Religions,380
6210,WA,Non/Secular Religious Affiliation,22568
6211,WA,Buddhism,73
6211,WA,Christianity,3884
6211,WA,Hinduism,11
6211,WA,Islam,8
6211,WA,Judaism,8
6211,WA,Other Religions,29
6211,WA,Non/Secular Religious Affiliation,2415
6213,WA,Buddhism,5
6213,WA,Christianity,343
6213,WA,Hinduism,0
6213,WA,Islam,0
6213,WA,Judaism,0
6213,WA,Other Religions,0
6213,WA,Non/Secular Religious Affiliation,243
6214,WA,Buddhism,0
6214,WA,Christianity,319
6214,WA,Hinduism,0
6214,WA,Islam,0
6214,WA,Judaism,0
6214,WA,Other Religions,3
6214,WA,Non/Secular Religious Affiliation,239
6215,WA,Buddhism,34
6215,WA,Christianity,2289
6215,WA,Hinduism,0
6215,WA,Islam,6
6215,WA,Judaism,0
6215,WA,Other Religions,28
6215,WA,Non/Secular Religious Affiliation,1239
6218,WA,Buddhism,0
6218,WA,Christianity,216
6218,WA,Hinduism,0
6218,WA,Islam,0
6218,WA,Judaism,0
6218,WA,Other Religions,0
6218,WA,Non/Secular Religious Affiliation,138
6220,WA,Buddhism,25
6220,WA,Christianity,2913
6220,WA,Hinduism,6
6220,WA,Islam,11
6220,WA,Judaism,0
6220,WA,Other Religions,6
6220,WA,Non/Secular Religious Affiliation,1178
6221,WA,Buddhism,0
6221,WA,Christianity,198
6221,WA,Hinduism,0
6221,WA,Islam,0
6221,WA,Judaism,0
6221,WA,Other Religions,0
6221,WA,Non/Secular Religious Affiliation,111
6223,WA,Buddhism,0
6223,WA,Christianity,127
6223,WA,Hinduism,0
6223,WA,Islam,0
6223,WA,Judaism,0
6223,WA,Other Religions,0
6223,WA,Non/Secular Religious Affiliation,58
6224,WA,Buddhism,6
6224,WA,Christianity,655
6224,WA,Hinduism,0
6224,WA,Islam,0
6224,WA,Judaism,0
6224,WA,Other Religions,0
6224,WA,Non/Secular Religious Affiliation,375
6225,WA,Buddhism,56
6225,WA,Christianity,4758
6225,WA,Hinduism,13
6225,WA,Islam,11
6225,WA,Judaism,0
6225,WA,Other Religions,44
6225,WA,Non/Secular Religious Affiliation,3271
6226,WA,Buddhism,4
6226,WA,Christianity,534
6226,WA,Hinduism,0
6226,WA,Islam,0
6226,WA,Judaism,0
6226,WA,Other Religions,0
6226,WA,Non/Secular Religious Affiliation,244
6227,WA,Buddhism,0
6227,WA,Christianity,476
6227,WA,Hinduism,0
6227,WA,Islam,0
6227,WA,Judaism,0
6227,WA,Other Religions,0
6227,WA,Non/Secular Religious Affiliation,248
6228,WA,Buddhism,3
6228,WA,Christianity,117
6228,WA,Hinduism,0
6228,WA,Islam,0
6228,WA,Judaism,0
6228,WA,Other Religions,0
6228,WA,Non/Secular Religious Affiliation,37
6229,WA,Buddhism,0
6229,WA,Christianity,114
6229,WA,Hinduism,0
6229,WA,Islam,0
6229,WA,Judaism,0
6229,WA,Other Religions,0
6229,WA,Non/Secular Religious Affiliation,53
6230,WA,Buddhism,482
6230,WA,Christianity,22645
6230,WA,Hinduism,264
6230,WA,Islam,278
6230,WA,Judaism,33
6230,WA,Other Religions,247
6230,WA,Non/Secular Religious Affiliation,14762
6232,WA,Buddhism,104
6232,WA,Christianity,5579
6232,WA,Hinduism,34
6232,WA,Islam,82
6232,WA,Judaism,0
6232,WA,Other Religions,56
6232,WA,Non/Secular Religious Affiliation,4040
6233,WA,Buddhism,133
6233,WA,Christianity,9867
6233,WA,Hinduism,61
6233,WA,Islam,82
6233,WA,Judaism,13
6233,WA,Other Religions,84
6233,WA,Non/Secular Religious Affiliation,6832
6236,WA,Buddhism,6
6236,WA,Christianity,1269
6236,WA,Hinduism,0
6236,WA,Islam,0
6236,WA,Judaism,0
6236,WA,Other Religions,7
6236,WA,Non/Secular Religious Affiliation,591
6237,WA,Buddhism,7
6237,WA,Christianity,1448
6237,WA,Hinduism,0
6237,WA,Islam,0
6237,WA,Judaism,0
6237,WA,Other Religions,4
6237,WA,Non/Secular Religious Affiliation,803
6239,WA,Buddhism,40
6239,WA,Christianity,2314
6239,WA,Hinduism,7
6239,WA,Islam,22
6239,WA,Judaism,0
6239,WA,Other Religions,29
6239,WA,Non/Secular Religious Affiliation,1478
6240,WA,Buddhism,0
6240,WA,Christianity,58
6240,WA,Hinduism,0
6240,WA,Islam,0
6240,WA,Judaism,0
6240,WA,Other Religions,0
6240,WA,Non/Secular Religious Affiliation,44
6243,WA,Buddhism,0
6243,WA,Christianity,40
6243,WA,Hinduism,0
6243,WA,Islam,0
6243,WA,Judaism,0
6243,WA,Other Religions,0
6243,WA,Non/Secular Religious Affiliation,13
6244,WA,Buddhism,13
6244,WA,Christianity,828
6244,WA,Hinduism,0
6244,WA,Islam,0
6244,WA,Judaism,0
6244,WA,Other Religions,8
